,betweenness,lon,lat,num_departures,num_departures_scaled,accessibility_score,route_type,hex9
305636,1.5603533293472043,-73.97344,40.677315,390,1.0514511873350922,2.6118045166822963,3,892a1077493ffff
305670,1.2111278506435321,-73.973229,40.677797,371,1.0489445910290238,2.260072441672556,3,892a100da2bffff
305671,1.1788192045297163,-73.973898,40.676845,371,1.0489445910290238,2.22776379555874,3,892a1077493ffff
305672,1.1724146919133138,-73.975038,40.675207,371,1.0489445910290238,2.2213592829423376,3,892a1077493ffff
305673,1.1660101792969113,-73.975723,40.674188,371,1.0489445910290238,2.214954770325935,3,892a1077483ffff
305674,1.159605666680509,-73.97735,40.672109,371,1.0489445910290238,2.2085502577095326,3,892a107748fffff
305675,1.1532050472270685,-73.978868,40.670287,371,1.0489445910290238,2.2021496382560923,3,892a107748fffff
305676,1.146808840024985,-73.980365,40.668484,371,1.0489445910290238,2.1957534310540088,3,892a1077417ffff
305677,1.1404136709996895,-73.981897,40.666648,371,1.0489445910290238,2.1893582620287133,3,892a1077407ffff
305678,1.1340195401511848,-73.982889,40.665459,371,1.0489445910290238,2.1829641311802086,3,892a1077407ffff
305679,1.1276264474794704,-73.983884,40.664274,371,1.0489445910290238,2.176571038508494,3,892a107743bffff
305680,1.1212343929845459,-73.984879,40.663017,371,1.0489445910290238,2.1701789840135697,3,892a107743bffff
305681,1.1148433766664112,-73.986105,40.661603,371,1.0489445910290238,2.163787967695435,3,892a107742bffff
305682,1.1084533985250657,-73.987605,40.660157,376,1.0496042216358838,2.1580576201609496,3,892a107742bffff
305687,1.1299512167228905,-73.970244,40.576331,449,1.0592348284960422,2.189186045218933,3,892a107410bffff
305688,1.1247825851235522,-73.968966,40.576254,449,1.0592348284960422,2.1840174136195944,3,892a107410bffff
305694,1.0679387783432948,-73.959734,40.580181,449,1.0592348284960422,2.127173606839337,3,892a107418fffff
305695,1.0616079515604744,-73.959802,40.581856,449,1.0592348284960422,2.120842780056517,3,892a1074183ffff
305698,1.0491584739343434,-73.960405,40.589769,449,1.0592348284960422,2.1083933024303856,3,892a1074563ffff
305699,1.0432568179011394,-73.960573,40.591965,449,1.0592348284960422,2.1024916463971817,3,892a107457bffff
305700,1.037572206115037,-73.960781,40.594702,449,1.0592348284960422,2.0968070346110794,3,892a1074547ffff
305701,1.0328101242210455,-73.960916,40.596442,449,1.0592348284960422,2.092044952717088,3,892a1074543ffff
305702,1.0289099037399703,-73.961045,40.598193,449,1.0592348284960422,2.0881447322360125,3,892a1074543ffff
305703,1.0252073290260333,-73.961259,40.6009,449,1.0592348284960422,2.0844421575220755,3,892a1074553ffff
305704,1.0218062420877843,-73.961445,40.60334,449,1.0592348284960422,2.0810410705838267,3,892a1074427ffff
305705,1.0187330830633943,-73.96162,40.605665,449,1.0592348284960422,2.0779679115594365,3,892a1074437ffff
305706,1.0158939933555187,-73.961738,40.607183,449,1.0592348284960422,2.075128821851561,3,892a1074433ffff
305707,1.013936430124539,-73.962327,40.610419,449,1.0592348284960422,2.0731712586205813,3,892a10744abffff
305708,1.014222351178178,-73.962794,40.612906,449,1.0592348284960422,2.0734571796742203,3,892a1074417ffff
305709,1.0176415315632057,-73.963293,40.615541,449,1.0592348284960422,2.0768763600592477,3,892a107448fffff
305710,1.023206792385642,-73.963661,40.617183,449,1.0592348284960422,2.082441620881684,3,892a107448bffff
305711,1.0293225398357302,-73.964206,40.620353,449,1.0592348284960422,2.0885573683317724,3,892a10744d7ffff
305712,1.0355332161939992,-73.964655,40.62273,449,1.0592348284960422,2.094768044690041,3,892a107626fffff
305713,1.0418454002879027,-73.9651,40.625066,449,1.0592348284960422,2.101080228783945,3,892a107626bffff
